rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
702,490,8,3,0.4,2,0.05,0.3,-1.56800528,9843.19947222,-2.37422754,1070,213.10662467,-0.02687112,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
703,454,8,2.5,0.5,2,0.05,0.3,-1.57049401,9842.95059861,-2.03507183,1142,227.2202756,-0.02772344,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
704,147,3,3.5,0.6,2,0.05,0.15,-1.57079806,9842.92019412,-1.6377048,815,161.88679467,-0.05052447,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
705,195,3,4,0.5,4,0.05,0.15,-1.57359565,9842.6404354,-1.71360298,509,101.14214564,-0.0467013,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
706,509,8,3,0.5,2,0.08,0.15,-1.57401248,9842.59875157,-1.70167672,580,175.29555822,-0.04430479,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
707,146,3,3.5,0.6,2,0.03,0.3,-1.57487477,9842.51252262,-1.79312253,1295,153.15492715,-0.03050205,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
708,120,3,3.5,0.4,3,0.08,0.3,-1.58105381,9841.89461907,-2.54178468,640,195.79979523,-0.02543753,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
709,437,8,2.5,0.4,2,0.08,0.15,-1.58226598,9841.77340234,-1.78911674,612,185.56332471,-0.04543452,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
710,47,3,2.5,0.6,3,0.08,0.15,-1.58431848,9841.56815215,-1.79160943,544,166.17829465,-0.04791847,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
711,112,3,3.5,0.4,2,0.05,0.3,-1.58591431,9841.40856927,-1.9564386,1054,209.22767661,-0.02937362,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
712,491,8,3,0.4,2,0.08,0.15,-1.58637365,9841.36263479,-1.78584429,568,171.6762036,-0.04466087,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
713,328,5,3.5,0.4,2,0.05,0.3,-1.58699306,9841.30069424,-2.51894829,1042,207.17144558,-0.02823328,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
714,574,8,3.5,0.5,4,0.05,0.3,-1.58929345,9841.07065491,-2.06709284,792,157.58358158,-0.02541239,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
715,143,3,3.5,0.5,4,0.08,0.15,-1.58937273,9841.0627272,-1.73928596,404,123.33727848,-0.04692979,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
716,748,13,3,0.6,3,0.05,0.3,-1.59092893,9840.907107,-2.37073998,857,169.27063335,-0.02539636,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
717,562,8,3.5,0.5,2,0.05,0.3,-1.60045784,9839.95421595,-2.3412121,1062,211.11059966,-0.02692719,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
718,292,5,3,0.5,2,0.05,0.3,-1.60320223,9839.67977699,-2.0862071,1142,227.09909851,-0.02916642,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
719,508,8,3,0.5,2,0.05,0.3,-1.6081749,9839.18251009,-2.20014917,1104,219.58733904,-0.02824073,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
720,39,3,2.5,0.6,2,0.05,0.15,-1.61472366,9838.52763411,-1.6480764,855,169.86750549,-0.05264898,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
721,76,3,3,0.5,2,0.05,0.3,-1.615955,9838.40449975,-1.85284739,1104,219.15680332,-0.02988563,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
722,359,5,3.5,0.5,4,0.08,0.15,-1.64274172,9835.7258282,-1.80361821,444,134.95493299,-0.04726952,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
723,636,8,4,0.6,2,0.08,0.3,-1.64313405,9835.68659487,-2.37334111,784,240.05185377,-0.02428356,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
724,365,5,3.5,0.6,2,0.08,0.15,-1.64590949,9835.40905122,-1.75845077,594,179.63068162,-0.04648288,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
725,732,13,3,0.5,3,0.08,0.3,-1.64945382,9835.05461781,-2.39659999,679,205.39285073,-0.02496265,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
726,305,5,3,0.5,4,0.08,0.15,-1.65482373,9834.51762677,-1.83864955,438,133.66745937,-0.04834705,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
727,179,3,4,0.4,4,0.08,0.15,-1.65513398,9834.48660247,-1.7967642,378,115.06023581,-0.04763783,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
728,182,3,4,0.5,2,0.03,0.3,-1.66318889,9833.68111122,-2.04991078,1224,144.5081856,-0.03236238,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
729,468,8,2.5,0.5,4,0.08,0.3,-1.66846565,9833.15343499,-2.00833002,668,205.26844085,-0.02625838,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
730,128,3,3.5,0.5,2,0.03,0.3,-1.67409816,9832.5901841,-1.8730948,1255,148.39772539,-0.03366413,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
731,794,13,3.5,0.6,2,0.03,0.3,-1.67437981,9832.56201909,-1.88406975,1158,136.17796843,-0.02679286,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
732,101,3,3,0.6,3,0.08,0.15,-1.68469634,9831.53036594,-2.00530043,524,159.3569054,-0.04965827,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
733,310,5,3,0.6,2,0.05,0.3,-1.69559083,9830.44091735,-2.12609441,1174,233.58485007,-0.031089,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
734,251,5,2.5,0.5,4,0.08,0.15,-1.69887517,9830.11248295,-1.81798327,454,138.71641719,-0.0504962,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
735,478,8,2.5,0.6,3,0.05,0.3,-1.70167958,9829.83204216,-2.47604754,951,188.02172388,-0.02881136,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
736,413,5,4,0.5,4,0.08,0.15,-1.70388345,9829.61165466,-1.88479498,446,135.3344064,-0.0487029,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
737,384,5,4,0.4,2,0.08,0.3,-1.70935424,9829.06457633,-2.70090145,830,255.26055988,-0.02741301,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
738,131,3,3.5,0.5,2,0.08,0.15,-1.71670595,9828.32940453,-1.77978527,630,191.06259295,-0.05086814,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
739,252,5,2.5,0.5,4,0.08,0.3,-1.7183642,9828.16357991,-2.09355362,630,194.24195989,-0.02842639,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
740,372,5,3.5,0.6,3,0.08,0.3,-1.71901095,9828.09890545,-2.68207867,727,222.80253075,-0.02700405,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
741,564,8,3.5,0.5,2,0.08,0.3,-1.71948795,9828.05120513,-2.37282606,870,266.52734898,-0.02710088,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
742,300,5,3,0.5,3,0.08,0.3,-1.7246583,9827.53417006,-2.72649157,699,213.82807929,-0.02739048,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
743,23,3,2.5,0.5,2,0.08,0.15,-1.72849524,9827.15047605,-1.76274919,686,209.81001984,-0.05187732,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
744,66,3,3,0.4,3,0.08,0.3,-1.73403362,9826.59663793,-2.66257674,622,190.13665461,-0.0281634,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
745,75,3,3,0.5,2,0.05,0.15,-1.73461271,9826.5387295,-1.78958065,843,167.32353294,-0.05582996,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
746,521,8,3,0.5,4,0.08,0.15,-1.73559194,9826.4408056,-1.91302235,434,131.41494995,-0.04955155,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
747,255,5,2.5,0.6,2,0.05,0.15,-1.73770937,9826.22906276,-1.93025797,873,173.42087837,-0.05533261,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
748,740,13,3,0.6,2,0.03,0.3,-1.73886624,9826.11337588,-1.97122922,1195,140.6064953,-0.02851923,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
749,552,8,3.5,0.4,3,0.08,0.3,-1.74278676,9825.7213241,-2.88458715,659,201.15596717,-0.02610455,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
750,156,3,3.5,0.6,3,0.08,0.3,-1.7527684,9824.72316004,-2.67516843,716,219.0785192,-0.02858801,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
751,479,8,2.5,0.6,3,0.08,0.15,-1.75384918,9824.61508197,-2.02238204,521,157.34274737,-0.05053391,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
752,436,8,2.5,0.4,2,0.05,0.3,-1.75663836,9824.3361641,-2.27828776,1116,222.08102335,-0.03098801,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
753,786,13,3.5,0.5,3,0.08,0.3,-1.76307778,9823.69222211,-2.46403724,605,182.59898705,-0.02576674,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
754,527,8,3,0.6,2,0.08,0.15,-1.76950806,9823.04919359,-1.82548243,600,181.0967263,-0.05015083,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
755,5,3,2.5,0.4,2,0.08,0.15,-1.77434007,9822.56599335,-1.80760528,672,205.34356813,-0.0529869,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
756,84,3,3,0.5,3,0.08,0.3,-1.78686735,9821.31326458,-2.77632752,654,200.78423405,-0.02855751,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
757,652,13,2.5,0.4,2,0.05,0.3,-1.79670104,9820.32989604,-2.28192598,1025,203.68484049,-0.03036773,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
758,830,13,4,0.5,2,0.03,0.3,-1.80724453,9819.27554695,-2.04826415,1144,134.77882943,-0.02967221,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
759,202,3,4,0.6,2,0.05,0.3,-1.81333379,9818.66662081,-2.04347324,1029,203.90658504,-0.03107864,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
760,420,5,4,0.6,2,0.08,0.3,-1.81487294,9818.51270604,-2.45721435,820,251.87976135,-0.02935417,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
761,264,5,2.5,0.6,3,0.08,0.3,-1.81517877,9818.48212279,-2.68896329,787,241.00399658,-0.02988172,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
762,498,8,3,0.4,3,0.08,0.3,-1.81764031,9818.23596855,-2.69496783,673,205.45960466,-0.02766842,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
763,293,5,3,0.5,2,0.08,0.15,-1.81940879,9818.05912093,-1.96426635,650,196.62283446,-0.05237832,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
764,238,5,2.5,0.5,2,0.05,0.3,-1.82806474,9817.19352632,-2.06449956,1160,230.20636542,-0.03452875,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
765,178,3,4,0.4,4,0.05,0.3,-1.83235581,9816.76441861,-2.15352623,690,136.88166115,-0.03050047,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
766,580,8,3.5,0.6,2,0.05,0.3,-1.83254831,9816.74516928,-2.43302098,1064,211.08271148,-0.03034017,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
767,90,3,3,0.5,4,0.08,0.3,-1.84642493,9815.35750745,-2.22098829,556,171.31629106,-0.03034936,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
768,216,3,4,0.6,4,0.08,0.3,-1.84830607,9815.16939322,-1.99321831,614,187.53040601,-0.02847191,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
769,444,8,2.5,0.4,3,0.08,0.3,-1.85494114,9814.50588601,-2.63653251,697,212.43333327,-0.02938026,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
770,59,3,3,0.4,2,0.08,0.15,-1.85538871,9814.46112929,-1.9097955,660,200.90548341,-0.05513375,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
771,802,13,3.5,0.6,3,0.05,0.3,-1.85799323,9814.20067715,-2.61596447,801,157.85537652,-0.02857661,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
772,306,5,3,0.5,4,0.08,0.3,-1.86880515,9813.11948456,-2.35329912,622,191.61390632,-0.02914665,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
773,346,5,3.5,0.5,2,0.05,0.3,-1.87173415,9812.82658477,-2.27303683,1034,205.28779932,-0.03372492,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
774,706,13,3,0.4,2,0.05,0.3,-1.87950767,9812.04923334,-2.39357122,947,187.98985672,-0.02943634,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
775,688,13,2.5,0.6,2,0.05,0.3,-1.8833421,9811.66579022,-2.39864048,1007,199.91049598,-0.03046665,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
776,41,3,2.5,0.6,2,0.08,0.15,-1.88375019,9811.6249813,-1.91697835,706,215.90021827,-0.05642926,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
777,318,5,3,0.6,3,0.08,0.3,-1.88486047,9811.51395321,-2.80147672,759,231.8816024,-0.03041227,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
778,126,3,3.5,0.4,4,0.08,0.3,-1.88489533,9811.51046743,-2.24320065,512,157.38368307,-0.03117922,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
779,275,5,3,0.4,2,0.08,0.15,-1.89530746,9810.46925352,-2.02344015,630,190.44990609,-0.05441796,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
780,166,3,4,0.4,2,0.05,0.3,-1.90177925,9809.82207466,-2.32019936,1009,199.99948805,-0.03305976,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
781,654,13,2.5,0.4,2,0.08,0.3,-1.90729197,9809.27080342,-2.44228844,839,256.67085089,-0.03014287,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
782,848,13,4,0.6,2,0.03,0.3,-1.91430357,9808.56964295,-2.1550604,1122,132.01440789,-0.03062168,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
783,184,3,4,0.5,2,0.05,0.3,-1.92454294,9807.54570611,-2.31399997,1033,204.62580549,-0.03349928,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
784,130,3,3.5,0.5,2,0.05,0.3,-1.92740412,9807.25958766,-2.12781582,1080,213.85702402,-0.03544345,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
785,196,3,4,0.5,4,0.05,0.3,-1.92898602,9807.10139819,-2.23551756,720,142.81165413,-0.03193635,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
786,724,13,3,0.5,2,0.05,0.3,-1.93529367,9806.47063278,-2.38005134,955,189.5098608,-0.03034203,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
787,246,5,2.5,0.5,3,0.08,0.3,-1.93706254,9806.29374615,-2.85326962,743,227.82274729,-0.03160909,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
788,780,13,3.5,0.5,2,0.08,0.3,-1.93915832,9806.08416781,-2.09863696,722,219.22911292,-0.02798685,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
789,472,8,2.5,0.6,2,0.05,0.3,-1.9415044,9805.84955951,-2.28072165,1180,234.25141601,-0.03374726,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
790,832,13,4,0.5,2,0.05,0.3,-1.94965024,9805.03497643,-2.34981897,880,174.08496606,-0.02956125,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
791,726,13,3,0.5,2,0.08,0.3,-1.95026166,9804.97383403,-2.26696845,769,234.48386363,-0.02906055,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
792,834,13,4,0.5,2,0.08,0.3,-1.95604098,9804.39590229,-2.37135382,692,209.87541617,-0.02838478,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
793,364,5,3.5,0.6,2,0.05,0.3,-1.95650375,9804.34962484,-2.27650109,1052,208.74813168,-0.03523499,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
794,197,3,4,0.5,4,0.08,0.15,-1.95822454,9804.17754576,-2.1105763,406,123.48632739,-0.05555817,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
795,48,3,2.5,0.6,3,0.08,0.3,-1.96304914,9803.69508637,-2.61876003,734,226.30761986,-0.03489142,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
796,582,8,3.5,0.6,2,0.08,0.3,-1.97085916,9802.91408403,-2.57820747,870,266.05359704,-0.03084057,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
797,360,5,3.5,0.5,4,0.08,0.3,-1.97198998,9802.80100232,-2.36663801,650,199.78052134,-0.0304267,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
798,93,3,3,0.6,2,0.05,0.15,-1.97595085,9802.40491542,-2.01858373,867,171.89854724,-0.06358375,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
799,256,5,2.5,0.6,2,0.05,0.3,-1.98744696,9801.25530406,-2.24089951,1184,234.84846499,-0.0369347,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
800,149,3,3.5,0.6,2,0.08,0.15,-1.99237719,9800.76228134,-2.04194159,650,196.41918493,-0.05830961,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
801,526,8,3,0.6,2,0.05,0.3,-1.99262149,9800.73785139,-2.4619431,1142,226.56929621,-0.03440684,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
802,221,5,2.5,0.4,2,0.08,0.15,-2.01388728,9798.61127185,-2.19350806,634,192.54129506,-0.0585061,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
803,239,5,2.5,0.5,2,0.08,0.15,-2.02397618,9797.60238151,-2.22688098,680,206.41987799,-0.05926627,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
804,778,13,3.5,0.5,2,0.05,0.3,-2.02575687,9797.42431301,-2.20306564,918,181.64666259,-0.0308078,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
805,456,8,2.5,0.5,2,0.08,0.3,-2.02645263,9797.35473679,-2.51365304,964,295.5498132,-0.03284263,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
806,168,3,4,0.4,2,0.08,0.3,-2.02780331,9797.21966884,-2.61439558,843,258.81602283,-0.03275473,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
807,814,13,4,0.4,2,0.05,0.3,-2.02840354,9797.15964643,-2.45083201,892,176.48835261,-0.03076235,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
808,311,5,3,0.6,2,0.08,0.15,-2.03855826,9796.14417382,-2.1222996,672,202.89860228,-0.05895591,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
809,690,13,2.5,0.6,2,0.08,0.3,-2.04442325,9795.5576748,-2.46718201,831,254.34509416,-0.03183969,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
810,760,13,3.5,0.4,2,0.05,0.3,-2.04549209,9795.4507913,-2.24601606,948,187.7833121,-0.03118106,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
811,570,8,3.5,0.5,3,0.08,0.3,-2.04584029,9795.41597099,-3.09223648,705,214.45443315,-0.03065925,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
812,148,3,3.5,0.6,2,0.05,0.3,-2.04985467,9795.01453273,-2.25716263,1098,217.35777433,-0.03664251,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
