rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
434,178,3,4,0.4,4,0.05,0.3,-9.70076335,9029.92366468,-9.70371979,2522,1126.70977527,-0.1653978,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
435,858,13,4,0.6,3,0.08,0.3,-9.76951101,9023.04889883,-9.79882399,2303,1092.92562922,-0.16003302,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
436,838,13,4,0.5,3,0.05,0.3,-9.82313886,9017.68611402,-10.01313157,2681,1114.86122522,-0.16345419,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
437,820,13,4,0.4,3,0.05,0.3,-9.84968537,9015.03146281,-10.0327205,2594,1086.03548058,-0.16093822,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
438,37,3,2.5,0.6,2,0.03,0.15,-9.92013279,9007.9867211,-9.92894643,4319,1058.916339,-0.31858754,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
439,68,3,3,0.4,4,0.03,0.3,-9.9393302,9006.06697996,-9.97075401,2921,1139.50819552,-0.19557903,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
440,864,13,4,0.6,4,0.08,0.3,-9.94472132,9005.52786848,-9.96013322,2342,1123.10196256,-0.14217014,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
441,124,3,3.5,0.4,4,0.05,0.3,-9.94664883,9005.33511715,-9.98434895,2496,1150.18731398,-0.16807569,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
442,19,3,2.5,0.5,2,0.03,0.15,-9.97947357,9002.05264294,-9.98828141,4141,1030.96942266,-0.32347999,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
443,852,13,4,0.6,2,0.08,0.3,-10.06159612,8993.84038792,-10.09849025,2478,1130.98376666,-0.16493466,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
444,16,3,2.5,0.4,4,0.05,0.3,-10.26821812,8973.17818755,-10.28542514,2388,1113.85907345,-0.1882106,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
445,834,13,4,0.5,2,0.08,0.3,-10.27786975,8972.2130246,-10.27786975,2498,1150.28071587,-0.16819278,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
446,606,8,4,0.4,3,0.08,0.3,-10.35957096,8964.04290445,-10.39979786,2366,1132.42740444,-0.17012026,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
447,786,13,3.5,0.5,3,0.08,0.3,-10.39378425,8960.62157471,-10.5787963,2389,1133.84374496,-0.16115385,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
448,72,3,3,0.4,4,0.08,0.3,-10.43340465,8956.65953535,-10.46229267,2231,1131.61276924,-0.18040476,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
449,768,13,3.5,0.4,3,0.08,0.3,-10.46415226,8953.58477385,-10.63805917,2310,1104.8454851,-0.15812655,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
450,122,3,3.5,0.4,4,0.03,0.3,-10.47823628,8952.17637232,-10.50826351,2977,1165.90755841,-0.1870509,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
451,756,13,3,0.6,4,0.08,0.3,-10.48211486,8951.788514,-10.48400051,2597,1283.59271116,-0.15867901,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
452,624,8,4,0.5,3,0.08,0.3,-10.52285447,8947.71455319,-10.586816,2406,1123.72634917,-0.16967752,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
453,604,8,4,0.4,3,0.05,0.3,-10.58067098,8941.93290187,-10.67019805,2914,1261.46411198,-0.18070749,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
454,14,3,2.5,0.4,4,0.03,0.3,-10.62493236,8937.50676417,-10.65270384,2659,1086.85048283,-0.20604426,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
455,738,13,3,0.5,4,0.08,0.3,-10.69936531,8930.06346867,-10.70124639,2510,1248.2643055,-0.16494641,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
456,18,3,2.5,0.4,4,0.08,0.3,-10.74878595,8925.12140455,-10.79116366,2220,1156.03095774,-0.18619469,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
457,340,5,3.5,0.4,4,0.05,0.3,-10.75319933,8924.68006724,-10.78699233,2702,1198.67914498,-0.18122899,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
458,126,3,3.5,0.4,4,0.08,0.3,-10.75747011,8924.25298907,-10.78625361,2180,1107.8978791,-0.18149453,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
459,816,13,4,0.4,2,0.08,0.3,-10.78751403,8921.24859656,-10.78790567,2502,1164.97996811,-0.17546143,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
460,594,8,3.5,0.6,4,0.08,0.3,-10.7952864,8920.47135958,-10.82761918,2687,1303.96885992,-0.16852393,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
461,622,8,4,0.5,3,0.05,0.3,-10.83658551,8916.34144892,-10.90109536,3016,1310.14888766,-0.18386236,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
462,390,5,4,0.4,3,0.08,0.3,-10.87159003,8912.84099676,-10.90590028,2409,1164.75635419,-0.17809601,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
463,180,3,4,0.4,4,0.08,0.3,-10.89081195,8910.91880473,-10.93010604,2160,1049.48340554,-0.17848479,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
464,856,13,4,0.6,3,0.05,0.3,-10.94493452,8905.50654839,-10.96618,2929,1234.81423003,-0.18911685,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
465,810,13,3.5,0.6,4,0.08,0.3,-11.00330759,8899.66924084,-11.01853834,2428,1186.85278455,-0.15269228,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
466,784,13,3.5,0.5,3,0.05,0.3,-11.01080666,8898.91933448,-11.19829708,3000,1260.73488027,-0.17747028,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
467,648,8,4,0.6,4,0.08,0.3,-11.04665547,8895.33445265,-11.08991802,2556,1238.62434325,-0.17448555,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
468,432,5,4,0.6,4,0.08,0.3,-11.11822026,8888.17797427,-11.17426558,2666,1321.00403123,-0.17393917,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
469,394,5,4,0.4,4,0.05,0.3,-11.12943732,8887.0562679,-11.15783323,2758,1196.30332896,-0.18928018,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
470,600,8,4,0.4,2,0.08,0.3,-11.20835021,8879.16497931,-11.21599636,2759,1266.25566693,-0.18578642,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
471,846,13,4,0.5,4,0.08,0.3,-11.22180854,8877.81914584,-11.23700189,2337,1131.58924545,-0.16865103,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
472,176,3,4,0.4,4,0.03,0.3,-11.22937454,8877.06254588,-11.22937454,3246,1270.99444649,-0.18247757,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
473,792,13,3.5,0.5,4,0.08,0.3,-11.31016447,8868.98355268,-11.3253427,2392,1170.95914313,-0.16845366,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
474,804,13,3.5,0.6,3,0.08,0.3,-11.3242702,8867.5729801,-11.35307808,2538,1206.48449734,-0.18214628,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
475,636,8,4,0.6,2,0.08,0.3,-11.4052057,8859.47942982,-11.48243192,2787,1292.19512409,-0.18589445,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
476,378,5,3.5,0.6,4,0.08,0.3,-11.50881823,8849.11817716,-11.56442231,2789,1350.06992731,-0.18094797,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
477,396,5,4,0.4,4,0.08,0.3,-11.5122886,8848.77113981,-11.56113202,2374,1167.34818992,-0.18636264,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
478,342,5,3.5,0.4,4,0.08,0.3,-11.52768309,8847.23169056,-11.59025554,2343,1164.80157659,-0.18910423,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
479,552,8,3.5,0.4,3,0.08,0.3,-11.60906993,8839.09300705,-11.6343567,2555,1244.23703641,-0.18610698,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
480,334,5,3.5,0.4,3,0.05,0.3,-11.62584812,8837.41518787,-11.66874636,3066,1360.81259427,-0.19678763,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
481,774,13,3.5,0.4,4,0.08,0.3,-11.71316217,8828.68378345,-11.80026635,2294,1113.11139799,-0.16889875,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
482,720,13,3,0.4,4,0.08,0.3,-11.71935969,8828.06403066,-11.72506582,2486,1231.37282974,-0.17607774,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
483,570,8,3.5,0.5,3,0.08,0.3,-11.73140927,8826.85907278,-11.75584645,2621,1245.78017502,-0.19569947,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
484,828,13,4,0.4,4,0.08,0.3,-11.74470988,8825.52901153,-11.83178294,2285,1104.47526472,-0.17255302,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
485,766,13,3.5,0.4,3,0.05,0.3,-11.75227465,8824.77253487,-11.93144689,2897,1228.9167826,-0.18859425,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
486,618,8,4,0.5,2,0.08,0.3,-11.76901302,8823.09869754,-11.78317892,2802,1299.0136586,-0.19461329,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
487,142,3,3.5,0.5,4,0.05,0.3,-11.79298369,8820.7016309,-11.83067436,2815,1271.48905901,-0.19026361,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
488,288,5,3,0.4,4,0.08,0.3,-11.81081522,8818.91847842,-11.82614669,2450,1218.54455232,-0.19215861,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
489,550,8,3.5,0.4,3,0.05,0.3,-11.81153554,8818.84644552,-11.84530462,3114,1366.60041171,-0.19830819,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
490,798,13,3.5,0.6,2,0.08,0.3,-11.88950632,8811.04936844,-11.92214883,2689,1241.7005497,-0.19250345,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
491,862,13,4,0.6,4,0.05,0.3,-11.89263864,8810.73613626,-11.90357263,2885,1190.52851721,-0.19347903,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
492,714,13,3,0.4,3,0.08,0.3,-11.92778517,8807.22148309,-11.94560675,2568,1258.76971938,-0.18044361,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
493,780,13,3.5,0.5,2,0.08,0.3,-11.93474716,8806.52528406,-11.93474716,2669,1246.16346461,-0.19366163,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
494,338,5,3.5,0.4,4,0.03,0.3,-11.93616797,8806.3832035,-11.9535368,3358,1311.45711573,-0.20795636,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
495,702,13,2.5,0.6,4,0.08,0.3,-11.94136322,8805.86367752,-11.96859483,2815,1393.69861757,-0.18754318,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
496,642,8,4,0.6,3,0.08,0.3,-11.94198998,8805.80100208,-11.94599662,2617,1227.80528922,-0.19215939,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
497,540,8,3,0.6,4,0.08,0.3,-11.9686216,8803.13784044,-12.00052909,2924,1409.95766298,-0.19032943,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
498,802,13,3.5,0.6,3,0.05,0.3,-12.02584305,8797.41569492,-12.04683066,3166,1337.24648163,-0.20189145,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
499,568,8,3.5,0.5,3,0.05,0.3,-12.04031374,8795.96862648,-12.09632385,3207,1419.52775347,-0.19852355,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
500,844,13,4,0.5,4,0.05,0.3,-12.04732672,8795.26732844,-12.10318566,2864,1198.94388865,-0.20029094,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
501,162,3,3.5,0.6,4,0.08,0.3,-12.05087242,8794.91275758,-12.08275011,2600,1267.9850959,-0.19016589,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
502,762,13,3.5,0.4,2,0.08,0.3,-12.05995818,8794.00418199,-12.06034423,2683,1267.62625585,-0.19965073,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
503,576,8,3.5,0.5,4,0.08,0.3,-12.07191837,8792.80816328,-12.07329005,2597,1267.22097884,-0.18580567,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
504,286,5,3,0.4,4,0.05,0.3,-12.10172433,8789.82756712,-12.11376175,2765,1251.08208567,-0.20399418,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
505,414,5,4,0.5,4,0.08,0.3,-12.12042443,8787.95755703,-12.21040501,2609,1283.3976243,-0.19620256,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
506,230,5,2.5,0.4,4,0.03,0.3,-12.1359062,8786.40937951,-12.14312769,3150,1251.6892089,-0.22302279,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
507,216,3,4,0.6,4,0.08,0.3,-12.13998266,8786.00173441,-12.17182804,2618,1251.9051825,-0.19431791,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
508,174,3,4,0.4,3,0.08,0.3,-12.16907643,8783.0923573,-12.17056348,2590,1304.35041616,-0.18645294,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
509,88,3,3,0.5,4,0.05,0.3,-12.18338955,8781.66104528,-12.2209134,2756,1225.32495762,-0.20250052,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
510,144,3,3.5,0.5,4,0.08,0.3,-12.18543353,8781.45664698,-12.22175777,2465,1206.59863299,-0.1961328,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
511,388,5,4,0.4,3,0.05,0.3,-12.19650728,8780.34927204,-12.2277353,2973,1302.47508426,-0.21363603,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
512,32,3,2.5,0.5,4,0.03,0.3,-12.22187821,8777.81217928,-12.27437942,2971,1185.02807287,-0.21385189,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
513,358,5,3.5,0.5,4,0.05,0.3,-12.22480929,8777.51907068,-12.31990381,3088,1359.23667303,-0.2028659,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
514,198,3,4,0.5,4,0.08,0.3,-12.22680827,8777.31917338,-12.25650156,2509,1215.0298401,-0.18876969,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
515,450,8,2.5,0.4,4,0.08,0.3,-12.22838238,8777.16176248,-12.24398302,2548,1251.66189659,-0.19427398,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
516,732,13,3,0.5,3,0.08,0.3,-12.23448433,8776.55156656,-12.23647785,2745,1327.52390484,-0.18921146,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
517,324,5,3,0.6,4,0.08,0.3,-12.24617108,8775.38289223,-12.27797797,3018,1459.57897931,-0.17888317,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
518,412,5,4,0.5,4,0.05,0.3,-12.29236146,8770.76385364,-12.39943682,3025,1317.32984528,-0.19908535,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
519,196,3,4,0.5,4,0.05,0.3,-12.31006441,8768.99355853,-12.32860802,2926,1268.13850049,-0.20050496,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
520,522,8,3,0.5,4,0.08,0.3,-12.32123518,8767.87648158,-12.32260298,2738,1317.54798248,-0.19774584,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
521,736,13,3,0.5,4,0.05,0.3,-12.33691691,8766.30830884,-12.33807104,3058,1315.61456576,-0.21091914,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
522,630,8,4,0.5,4,0.08,0.3,-12.33996614,8766.0033858,-12.34712235,2529,1220.81148351,-0.19788492,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
523,574,8,3.5,0.5,4,0.05,0.3,-12.34906832,8765.0931676,-12.34992293,3069,1320.01800678,-0.20378357,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
524,430,5,4,0.6,4,0.05,0.3,-12.35004877,8764.99512294,-12.3743456,3082,1350.69391702,-0.19996196,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
525,86,3,3,0.5,4,0.03,0.3,-12.37451314,8762.54868597,-12.39463814,3171,1256.04779354,-0.21365877,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
526,336,5,3.5,0.4,3,0.08,0.3,-12.38863032,8761.13696754,-12.42758737,2584,1255.97595967,-0.20060792,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
527,790,13,3.5,0.5,4,0.05,0.3,-12.38897549,8761.10245081,-12.44346474,2911,1243.90175587,-0.20023109,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
528,360,5,3.5,0.5,4,0.08,0.3,-12.40745417,8759.25458309,-12.48700656,2686,1319.13265135,-0.2022159,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
529,408,5,4,0.5,3,0.08,0.3,-12.43506185,8756.49381522,-12.50612312,2506,1211.60642641,-0.18839027,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
530,160,3,3.5,0.6,4,0.05,0.3,-12.43774798,8756.22520188,-12.45758649,2951,1329.09278008,-0.20184858,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
531,504,8,3,0.4,4,0.08,0.3,-12.46238973,8753.76102665,-12.46804783,2535,1240.64554462,-0.18655504,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
532,392,5,4,0.4,4,0.03,0.3,-12.47513541,8752.48645932,-12.48500654,3469,1334.32475692,-0.21738153,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
533,306,5,3,0.5,4,0.08,0.3,-12.4768136,8752.31863979,-12.48703349,2813,1383.95971858,-0.19282776,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
534,486,8,2.5,0.6,4,0.08,0.3,-12.48315327,8751.68467306,-12.51275984,2961,1442.96012371,-0.19036706,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
535,582,8,3.5,0.6,2,0.08,0.3,-12.49042437,8750.95756296,-12.56930465,3082,1441.74002173,-0.2029476,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
