rank,run_id,max_abs_weight,volume_lookback,spike_multiplier,volume_drop_ratio,pullback_tolerance_pct,breakout_buffer_pct,step_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
1056,434,1,3,2.5,0.5,0.3,0,0.2,-4.32522585,9567.47741502,-4.35184405,289,274.50390603,-0.06478517,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1057,105,1,2,2.5,0.35,0.8,0.05,0.3,-4.32881753,9567.11824669,-4.38291801,252,305.23649936,-0.0577252,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1058,329,1,3,2,0.35,0.3,0.05,0.2,-4.34428871,9565.57112925,-4.36700206,297,256.78634739,-0.06057394,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1059,200,1,2,3,0.5,0.5,0,0.2,-4.36227608,9563.77239246,-4.52422109,277,268.11737873,-0.06922376,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1060,209,1,2,3,0.5,0.8,0,0.2,-4.36227608,9563.77239246,-4.52422109,277,268.11737873,-0.06922376,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1061,687,1,5,2,0.5,0.5,0,0.3,-4.37594074,9562.40592643,-4.499299,325,415.83997801,-0.05839842,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1062,332,1,3,2,0.35,0.3,0.1,0.2,-4.38791187,9561.20881334,-4.41061486,282,240.29046463,-0.06238859,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1063,101,1,2,2.5,0.35,0.8,0,0.2,-4.38842984,9561.15701643,-4.41553264,300,290.79441419,-0.06089144,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1064,513,1,3,3,0.35,0.8,0.1,0.3,-4.40442261,9559.55773854,-4.66275217,183,221.45589113,-0.04998065,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1065,690,1,5,2,0.5,0.5,0.05,0.3,-4.41291716,9558.70828419,-4.51901804,287,359.57394177,-0.05632087,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1066,696,1,5,2,0.5,0.8,0,0.3,-4.42353643,9557.64635736,-4.54683329,326,415.75785569,-0.05951777,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1067,699,1,5,2,0.5,0.8,0.05,0.3,-4.4254051,9557.45949008,-4.53149212,288,359.55787675,-0.05691344,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1068,438,1,3,2.5,0.5,0.3,0.05,0.3,-4.45182182,9554.81781752,-4.45182182,249,309.8268757,-0.05307099,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1069,663,1,5,2,0.35,0.5,0.05,0.3,-4.45313684,9554.68631557,-4.55919308,272,318.08858853,-0.05182708,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1070,681,1,5,2,0.5,0.3,0.05,0.3,-4.48440213,9551.55978677,-4.59042367,286,356.99490473,-0.05719739,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1071,359,1,3,2,0.5,0.3,0.1,0.2,-4.49750073,9550.24992685,-4.5201777,296,257.64509586,-0.06739689,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1072,408,1,3,2.5,0.35,0.3,0,0.3,-4.49938291,9550.06170879,-4.55106185,259,346.97262061,-0.05400949,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1073,672,1,5,2,0.35,0.8,0.05,0.3,-4.51231975,9548.76802527,-4.61831029,273,318.72789204,-0.05228894,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1074,195,1,2,3,0.5,0.3,0.05,0.3,-4.5129781,9548.70218967,-4.60823305,234,293.18736333,-0.06345422,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1075,543,1,3,3,0.65,0.3,0,0.3,-4.51998488,9548.00151222,-4.65711889,234,312.67976245,-0.05748762,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1076,341,1,3,2,0.35,0.5,0.1,0.2,-4.52737399,9547.26260058,-4.55004387,283,240.23096633,-0.06392341,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1077,350,1,3,2,0.35,0.8,0.1,0.2,-4.52737399,9547.26260058,-4.55004387,283,240.23096633,-0.06392341,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1078,443,1,3,2.5,0.5,0.5,0,0.2,-4.55378717,9544.62128307,-4.58034178,293,277.42157822,-0.06989136,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1079,447,1,3,2.5,0.5,0.5,0.05,0.3,-4.56300518,9543.69948233,-4.56300518,251,312.11488537,-0.05460773,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1080,204,1,2,3,0.5,0.5,0.05,0.3,-4.56404941,9543.59505894,-4.65925341,235,293.07859945,-0.06371642,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1081,213,1,2,3,0.5,0.8,0.05,0.3,-4.56404941,9543.59505894,-4.65925341,235,293.07859945,-0.06371642,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1082,717,1,5,2,0.65,0.5,0.05,0.3,-4.58952675,9541.04732465,-4.6954316,301,383.96128307,-0.06265618,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1083,386,1,3,2,0.65,0.3,0.1,0.2,-4.59010274,9540.98972556,-4.61275773,297,259.14936374,-0.068649,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1084,222,1,2,3,0.65,0.3,0.05,0.3,-4.59324921,9540.6750793,-4.68842408,240,299.77161864,-0.06483795,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1085,456,1,3,2.5,0.5,0.8,0.05,0.3,-4.59640734,9540.35926627,-4.59640734,252,314.37376628,-0.05417563,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1086,452,1,3,2.5,0.5,0.8,0,0.2,-4.59947048,9540.05295201,-4.62601238,294,278.89269728,-0.06984413,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1087,726,1,5,2,0.65,0.8,0.05,0.3,-4.60199162,9539.80083785,-4.70788263,302,383.94374626,-0.06337504,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1088,720,1,5,2,0.65,0.5,0.1,0.3,-4.61674072,9538.32592776,-4.72261536,282,351.38102382,-0.06481278,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1089,729,1,5,2,0.65,0.8,0.1,0.3,-4.61674072,9538.32592776,-4.72261536,282,351.38102382,-0.06481278,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1090,411,1,3,2.5,0.35,0.3,0.05,0.3,-4.62208382,9537.7916184,-4.62208382,229,280.56018094,-0.05262309,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1091,368,1,3,2,0.5,0.5,0.1,0.2,-4.63680301,9536.31969899,-4.6594469,297,257.58346733,-0.06894215,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1092,377,1,3,2,0.5,0.8,0.1,0.2,-4.63680301,9536.31969899,-4.6594469,297,257.58346733,-0.06894215,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1093,231,1,2,3,0.65,0.5,0.05,0.3,-4.63750438,9536.24956154,-4.73263511,241,299.67646405,-0.06514196,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1094,240,1,2,3,0.65,0.8,0.05,0.3,-4.63750438,9536.24956154,-4.73263511,241,299.67646405,-0.06514196,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1095,654,1,5,2,0.35,0.3,0.05,0.3,-4.65157141,9534.84285913,-4.75740739,271,315.41613993,-0.05433867,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1096,552,1,3,3,0.65,0.5,0,0.3,-4.65993105,9534.00689528,-4.79686406,236,316.3572585,-0.05823153,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1097,561,1,3,3,0.65,0.8,0,0.3,-4.65993105,9534.00689528,-4.79686406,236,316.3572585,-0.05823153,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1098,708,1,5,2,0.65,0.3,0.05,0.3,-4.66087965,9533.91203501,-4.7667053,300,381.38386645,-0.06358017,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1099,794,1,5,2.5,0.65,0.5,0,0.2,-4.68009387,9531.99061321,-4.76356097,255,241.70904747,-0.07212388,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1100,711,1,5,2,0.65,0.3,0.1,0.3,-4.68807327,9531.19267331,-4.79386873,281,348.80795189,-0.06575758,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1101,1041,1,8,2,0.65,0.5,0.05,0.3,-4.70239645,9529.76035542,-4.75444275,265,310.99924142,-0.06586906,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1102,1050,1,8,2,0.65,0.8,0.05,0.3,-4.70239645,9529.76035542,-4.75444275,265,310.99924142,-0.06586906,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1103,803,1,5,2.5,0.65,0.8,0,0.2,-4.72571672,9527.42832765,-4.80914388,256,243.18571098,-0.07204985,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1104,461,1,3,2.5,0.65,0.3,0,0.2,-4.73276861,9526.7231393,-4.75927342,303,288.10511078,-0.07450128,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1105,420,1,3,2.5,0.35,0.5,0.05,0.3,-4.73306904,9526.69309551,-4.73306904,231,282.84236438,-0.05408111,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1106,165,1,2,3,0.35,0.3,0,0.3,-4.7500826,9524.99173963,-4.80593742,245,329.18891089,-0.05762227,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1107,465,1,3,2.5,0.65,0.3,0.05,0.3,-4.7508355,9524.91644964,-4.7508355,255,314.99516016,-0.05679444,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1108,762,1,5,2.5,0.5,0.3,0.05,0.3,-4.75086943,9524.91305687,-5.1843906,218,296.91803407,-0.05751011,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1109,975,1,8,2,0.35,0.3,0,0.3,-4.75578051,9524.42194914,-4.77175243,271,345.13249749,-0.06015913,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1110,429,1,3,2.5,0.35,0.8,0.05,0.3,-4.76641168,9523.35883155,-4.76641168,232,285.10689802,-0.05371127,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1111,395,1,3,2,0.65,0.5,0.1,0.2,-4.77217206,9522.7827944,-4.7947838,299,260.60062578,-0.07052171,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1112,404,1,3,2,0.65,0.8,0.1,0.2,-4.77217206,9522.7827944,-4.7947838,299,260.60062578,-0.07052171,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1113,417,1,3,2.5,0.35,0.5,0,0.3,-4.77689688,9522.31031213,-4.82842565,263,349.06195193,-0.05804613,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1114,1014,1,8,2,0.5,0.5,0.05,0.3,-4.78076385,9521.92361459,-4.83276736,261,296.35633325,-0.06581503,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1115,1023,1,8,2,0.5,0.8,0.05,0.3,-4.78076385,9521.92361459,-4.83276736,261,296.35633325,-0.06581503,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1116,218,1,2,3,0.65,0.3,0,0.2,-4.78635322,9521.36467839,-5.01218207,282,274.63285822,-0.07593344,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1117,114,1,2,2.5,0.5,0.3,0.05,0.3,-4.80205829,9519.79417114,-4.87637641,266,328.61999513,-0.06599193,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1118,771,1,5,2.5,0.5,0.5,0.05,0.3,-4.83672955,9516.32704451,-5.26985993,220,297.65898954,-0.05846354,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1119,123,1,2,2.5,0.5,0.5,0.05,0.3,-4.84249243,9515.75075685,-4.91677898,267,328.52675323,-0.06619039,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1120,132,1,2,2.5,0.5,0.8,0.05,0.3,-4.84249243,9515.75075685,-4.91677898,267,328.52675323,-0.06619039,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1121,426,1,3,2.5,0.35,0.8,0,0.3,-4.84507585,9515.49241539,-4.89656772,264,351.24449844,-0.05799962,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1122,693,1,5,2,0.5,0.5,0.1,0.3,-4.85364503,9514.63549659,-4.95925671,276,340.72461531,-0.06708775,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1123,702,1,5,2,0.5,0.8,0.1,0.3,-4.85364503,9514.63549659,-4.95925671,276,340.72461531,-0.06708775,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1124,780,1,5,2.5,0.5,0.8,0.05,0.3,-4.87003592,9512.99640824,-5.3030147,221,299.91173427,-0.05796192,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1125,174,1,2,3,0.35,0.5,0,0.3,-4.88243411,9511.75658897,-4.93821132,248,331.31831431,-0.0598225,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1126,353,1,3,2,0.5,0.3,0,0.2,-4.89774442,9510.22555775,-4.91919171,363,333.27705583,-0.07949595,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1127,1032,1,8,2,0.65,0.3,0.05,0.3,-4.9150053,9508.49947016,-4.96693549,265,310.75777603,-0.06985491,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1128,1029,1,8,2,0.65,0.3,0,0.3,-4.92125143,9507.87485699,-4.93719561,298,391.89036454,-0.06680284,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1129,474,1,3,2.5,0.65,0.5,0.05,0.3,-4.92415363,9507.58463675,-4.92415363,258,319.50912433,-0.05818402,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1130,483,1,3,2.5,0.65,0.8,0.05,0.3,-4.92415363,9507.58463675,-4.92415363,258,319.50912433,-0.05818402,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1131,684,1,5,2,0.5,0.3,0.1,0.3,-4.92480041,9507.51995908,-5.0303331,275,338.15538122,-0.06801559,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1132,789,1,5,2.5,0.65,0.3,0.05,0.3,-4.92887642,9507.11235836,-5.33766351,227,306.2468637,-0.05979237,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1133,1038,1,8,2,0.65,0.5,0,0.3,-4.93303676,9506.69632389,-4.94897896,300,394.19151452,-0.0669959,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1134,1047,1,8,2,0.65,0.8,0,0.3,-4.93303676,9506.69632389,-4.94897896,300,394.19151452,-0.0669959,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1135,183,1,2,3,0.35,0.8,0,0.3,-4.93813455,9506.18654522,-4.99387909,250,331.20422092,-0.0603527,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1136,798,1,5,2.5,0.65,0.5,0.05,0.3,-4.9460559,9505.3944098,-5.35476912,229,307.10949413,-0.05982892,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1137,227,1,2,3,0.65,0.5,0,0.2,-4.94964785,9505.03521481,-5.1750894,285,274.41979232,-0.0803455,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1138,236,1,2,3,0.65,0.8,0,0.2,-4.94964785,9505.03521481,-5.1750894,285,274.41979232,-0.0803455,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1139,362,1,3,2,0.5,0.5,0,0.2,-4.95910125,9504.08987548,-4.9805347,366,337.75995431,-0.0818042,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1140,987,1,8,2,0.35,0.5,0.05,0.3,-4.9654022,9503.4597798,-4.99933263,250,281.18824196,-0.06614632,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1141,996,1,8,2,0.35,0.8,0.05,0.3,-4.9654022,9503.4597798,-4.99933263,250,281.18824196,-0.06614632,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1142,141,1,2,2.5,0.65,0.3,0.05,0.3,-4.97742335,9502.25766487,-5.07728084,276,342.95892885,-0.07008819,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1143,807,1,5,2.5,0.65,0.8,0.05,0.3,-4.979324,9502.06759986,-5.38789418,230,309.3596588,-0.05930622,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1144,759,1,5,2.5,0.5,0.3,0,0.3,-4.9877581,9501.22419025,-5.11242876,237,332.74316317,-0.06229845,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1145,380,1,3,2,0.65,0.3,0,0.2,-4.99033509,9500.96649052,-5.0117615,380,350.21660526,-0.0846631,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1146,1005,1,8,2,0.5,0.3,0.05,0.3,-4.99319787,9500.68021309,-5.04508536,261,296.11686986,-0.06971354,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1147,984,1,8,2,0.35,0.5,0,0.3,-4.99901882,9500.09811846,-5.01494995,276,349.53844413,-0.06446722,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1148,993,1,8,2,0.35,0.8,0,0.3,-4.99901882,9500.09811846,-5.01494995,276,349.53844413,-0.06446722,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1149,371,1,3,2,0.5,0.8,0,0.2,-5.00591817,9499.40818252,-5.02734107,367,339.20690942,-0.08217853,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1150,522,1,3,3,0.5,0.3,0.1,0.3,-5.01238541,9498.761459,-5.13142954,192,235.99181416,-0.06097337,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1151,150,1,2,2.5,0.65,0.5,0.05,0.3,-5.02150032,9497.8499675,-5.1213115,277,342.85722257,-0.07036592,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1152,159,1,2,2.5,0.65,0.8,0.05,0.3,-5.02150032,9497.8499675,-5.1213115,277,342.85722257,-0.07036592,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1153,549,1,3,3,0.65,0.3,0.1,0.3,-5.03607851,9496.39214941,-5.15509295,194,239.0949204,-0.06117224,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1154,470,1,3,2.5,0.65,0.5,0,0.2,-5.0434358,9495.65641972,-5.06985418,308,292.44372896,-0.08052291,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1155,479,1,3,2.5,0.65,0.8,0,0.2,-5.0434358,9495.65641972,-5.06985418,308,292.44372896,-0.08052291,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1156,1080,1,8,2.5,0.35,0.8,0.1,0.3,-5.09317317,9490.68268294,-5.42955029,176,199.32851743,-0.05694833,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1157,978,1,8,2,0.35,0.3,0.05,0.3,-5.12952487,9487.04751263,-5.16339671,249,280.97137838,-0.0691801,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1158,389,1,3,2,0.65,0.5,0,0.2,-5.13559793,9486.44020657,-5.15699158,384,356.08924806,-0.08814128,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1159,398,1,3,2,0.65,0.8,0,0.2,-5.13559793,9486.44020657,-5.15699158,384,356.08924806,-0.08814128,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1160,540,1,3,3,0.5,0.8,0.1,0.3,-5.1667496,9483.32503997,-5.28560028,194,238.15965884,-0.06219449,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1161,531,1,3,3,0.5,0.5,0.1,0.3,-5.16912788,9483.08721167,-5.28797558,193,235.85297584,-0.06310267,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1162,1071,1,8,2.5,0.35,0.5,0.1,0.3,-5.19888654,9480.11134585,-5.53488898,175,199.2425082,-0.05744993,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1163,137,1,2,2.5,0.65,0.3,0,0.2,-5.20124496,9479.87550396,-5.22030516,337,318.49792434,-0.08499095,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
1164,1002,1,8,2,0.5,0.3,0,0.3,-5.20606381,9479.39361875,-5.22196023,291,379.65181348,-0.06964557,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
