rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,min_price_move_pct,cooldown_bars,max_hold_bars,stop_loss_pct,take_profit_pct,max_trades_per_day,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
471,67,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,0.8,30,-1.36484508,9863.51549237,-1.36672208,553,159.98962664,-0.0725808,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
472,301,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,0.8,30,-1.36940619,9863.05938077,-1.38696146,481,111.67073014,-0.09317208,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
473,403,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,1.2,30,-1.37608155,9862.39184541,-1.38907297,513,145.11939934,-0.06587466,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
474,295,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,1.2,30,-1.38448297,9861.55170322,-1.40634818,531,162.43073109,-0.06006608,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
475,83,13,3,0.4,4,0.03,0.3,0.03,10,60,0.3,0.4,60,-1.38566164,9861.43383628,-1.39865851,809,152.84270481,-0.10502577,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
476,539,13,3,0.4,4,0.03,0.3,0.1,5,120,0.8,1.2,60,-1.38662509,9861.33749123,-1.44540923,427,93.29908852,-0.05396354,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
477,7,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,1.2,30,-1.39168771,9860.83122864,-1.3935642,514,130.57193473,-0.08071313,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
478,371,13,3,0.4,4,0.03,0.3,0.05,10,120,0.8,0.4,60,-1.39376243,9860.62375726,-1.40933664,755,174.15523843,-0.0704058,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
479,86,13,3,0.4,4,0.03,0.3,0.03,10,60,0.3,0.8,60,-1.39511786,9860.48821376,-1.40811349,826,160.26139279,-0.09587663,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
480,316,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,0.4,30,-1.39917625,9860.08237501,-1.41478065,506,153.84259106,-0.06577545,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
481,274,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,0.8,30,-1.40254092,9859.74590788,-1.42009029,478,108.77455585,-0.09534367,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
482,341,13,3,0.4,4,0.03,0.3,0.05,10,60,0.5,1.2,60,-1.40272977,9859.72702318,-1.41830256,720,137.31851685,-0.10107304,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
483,344,13,3,0.4,4,0.03,0.3,0.05,10,60,0.8,0.4,60,-1.40340268,9859.65973228,-1.42301163,723,133.68112414,-0.0853677,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
484,31,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,0.8,30,-1.40992083,9859.00791673,-1.41179697,536,147.96935284,-0.07859743,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
485,356,13,3,0.4,4,0.03,0.3,0.05,10,120,0.3,0.8,60,-1.41025274,9858.9747255,-1.41311153,727,144.03791106,-0.09132379,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
486,46,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,0.4,30,-1.41134637,9858.86536336,-1.41322248,527,151.51114717,-0.07384639,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
487,221,13,3,0.4,4,0.03,0.3,0.03,20,240,0.3,0.8,60,-1.41256936,9858.74306431,-1.41256936,681,131.72147984,-0.10398183,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
488,198,13,3,0.4,4,0.03,0.3,0.03,20,120,0.3,1.2,100,-1.41326959,9858.67304123,-1.4211267,684,129.4963705,-0.0852897,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
489,338,13,3,0.4,4,0.03,0.3,0.05,10,60,0.5,0.8,60,-1.42579665,9857.42033532,-1.43459754,720,138.13277587,-0.10194116,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
490,362,13,3,0.4,4,0.03,0.3,0.05,10,120,0.5,0.4,60,-1.42802692,9857.19730768,-1.44359572,735,150.99751589,-0.08107162,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
491,157,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,0.8,30,-1.42974874,9857.02512648,-1.44214231,550,163.03565423,-0.07301267,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
492,222,13,3,0.4,4,0.03,0.3,0.03,20,240,0.3,0.8,100,-1.43278297,9856.72170305,-1.43278297,689,133.82322016,-0.10570694,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
493,332,13,3,0.4,4,0.03,0.3,0.05,10,60,0.3,1.2,60,-1.43547973,9856.45202749,-1.45104735,714,128.34081312,-0.10840564,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
494,262,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,0.4,30,-1.43915995,9856.08400506,-1.45381972,483,115.55827119,-0.09239612,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
495,52,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,1.2,30,-1.45405139,9854.59486096,-1.45592669,548,168.65134103,-0.06505302,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
496,283,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,0.8,30,-1.45635251,9854.36474872,-1.4807036,500,124.5531424,-0.08770484,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
497,374,13,3,0.4,4,0.03,0.3,0.05,10,120,0.8,0.8,60,-1.45721363,9854.27863745,-1.47681188,775,185.00327235,-0.07130786,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
498,327,13,3,0.4,4,0.03,0.3,0.05,10,60,0.3,0.4,100,-1.4621781,9853.7821898,-1.47774151,799,137.42634205,-0.11333525,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
499,207,13,3,0.4,4,0.03,0.3,0.03,20,120,0.5,1.2,100,-1.46320866,9853.67913381,-1.51901218,711,152.17026571,-0.08398612,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
500,329,13,3,0.4,4,0.03,0.3,0.05,10,60,0.3,0.8,60,-1.46758829,9853.24117083,-1.48315084,710,127.84523994,-0.10804764,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
501,313,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,1.2,30,-1.46778443,9853.22155662,-1.47061101,511,142.56779887,-0.0839516,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
502,336,13,3,0.4,4,0.03,0.3,0.05,10,60,0.5,0.4,100,-1.47345087,9852.65491298,-1.4890125,825,156.9033431,-0.09858214,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
503,351,13,3,0.4,4,0.03,0.3,0.05,10,60,0.8,1.2,100,-1.48145114,9851.85488641,-1.50104457,865,177.06305299,-0.08400764,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
504,215,13,3,0.4,4,0.03,0.3,0.03,20,120,0.8,1.2,60,-1.49669943,9850.33005719,-1.56059802,716,154.08176379,-0.08260038,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
505,216,13,3,0.4,4,0.03,0.3,0.03,20,120,0.8,1.2,100,-1.49669943,9850.33005719,-1.56059802,716,154.08176379,-0.08260038,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
506,101,13,3,0.4,4,0.03,0.3,0.03,10,60,0.8,0.4,60,-1.50396059,9849.60394081,-1.51109027,839,163.74514612,-0.09773619,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
507,58,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,0.8,30,-1.5048724,9849.51275995,-1.50674674,544,157.18917165,-0.07491092,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
508,348,13,3,0.4,4,0.03,0.3,0.05,10,60,0.8,0.8,100,-1.50671849,9849.32815128,-1.51542038,862,175.41795156,-0.08141608,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
509,206,13,3,0.4,4,0.03,0.3,0.03,20,120,0.5,1.2,60,-1.51156898,9848.84310205,-1.56734511,711,150.94881788,-0.08824552,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
510,89,13,3,0.4,4,0.03,0.3,0.03,10,60,0.3,1.2,60,-1.51334169,9848.66583115,-1.52632173,831,163.70286556,-0.09642331,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
511,322,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,1.2,30,-1.51602783,9848.39721663,-1.53201189,543,197.81947383,-0.06037357,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
512,49,13,3,0.4,4,0.03,0.3,0.03,5,120,0.8,0.8,30,-1.51682379,9848.31762117,-1.52216281,550,161.03395335,-0.07359938,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
513,160,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,1.2,30,-1.53134937,9846.86506267,-1.54373017,554,173.55807912,-0.07768294,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
514,380,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,0.4,60,-1.53142043,9846.85795705,-1.5469729,719,139.66161449,-0.10725259,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
515,148,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,0.8,30,-1.53775522,9846.22447823,-1.53926899,541,145.54000987,-0.09186075,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
516,92,13,3,0.4,4,0.03,0.3,0.03,10,60,0.5,0.4,60,-1.56515195,9843.4848052,-1.57276251,832,162.19737766,-0.10487724,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
517,354,13,3,0.4,4,0.03,0.3,0.05,10,120,0.3,0.4,100,-1.5876977,9841.23023045,-1.60324128,818,156.2613681,-0.11311578,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
518,310,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,0.8,30,-1.58857141,9841.14285897,-1.60439567,504,129.79095645,-0.09368733,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
519,224,13,3,0.4,4,0.03,0.3,0.03,20,240,0.3,1.2,60,-1.58887826,9841.11217411,-1.58887826,711,151.7669329,-0.09859217,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
520,104,13,3,0.4,4,0.03,0.3,0.03,10,60,0.8,0.8,60,-1.59793146,9840.20685402,-1.60274689,850,169.70803819,-0.09821518,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
521,110,13,3,0.4,4,0.03,0.3,0.03,10,120,0.3,0.4,60,-1.6011196,9839.88804006,-1.6147655,837,174.39685088,-0.10878172,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
522,95,13,3,0.4,4,0.03,0.3,0.03,10,60,0.5,0.8,60,-1.60520545,9839.47945536,-1.6065647,852,172.16045472,-0.10694432,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
523,34,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,1.2,30,-1.60783008,9839.21699229,-1.60970245,545,162.05034324,-0.08238941,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
524,137,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,0.4,60,-1.61043775,9838.9562246,-1.62408236,847,188.21324091,-0.10643098,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
525,345,13,3,0.4,4,0.03,0.3,0.05,10,60,0.8,0.4,100,-1.61245253,9838.7547471,-1.63201991,839,162.32407333,-0.09113692,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
526,485,13,3,0.4,4,0.03,0.3,0.05,20,240,0.8,1.2,60,-1.6206643,9837.93357024,-1.68516048,647,158.85556499,-0.07857746,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
527,486,13,3,0.4,4,0.03,0.3,0.05,20,240,0.8,1.2,100,-1.6206643,9837.93357024,-1.68516048,647,158.85556499,-0.07857746,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
528,359,13,3,0.4,4,0.03,0.3,0.05,10,120,0.3,1.2,60,-1.62964856,9837.0351442,-1.6380784,735,148.19311764,-0.10238036,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
529,372,13,3,0.4,4,0.03,0.3,0.05,10,120,0.8,0.4,100,-1.64985355,9835.01464541,-1.66871812,859,198.04617932,-0.07911518,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
530,225,13,3,0.4,4,0.03,0.3,0.03,20,240,0.3,1.2,100,-1.64995336,9835.00466443,-1.64995336,713,151.96690905,-0.10240617,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
531,73,13,3,0.4,4,0.03,0.3,0.03,5,240,0.8,0.4,30,-1.66560449,9833.43955076,-1.66747577,540,175.12931947,-0.08227923,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
532,245,13,3,0.4,4,0.03,0.3,0.05,5,60,0.3,0.4,60,-1.67090566,9832.90943399,-1.67231095,786,154.59006677,-0.10922589,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
533,230,13,3,0.4,4,0.03,0.3,0.03,20,240,0.5,0.8,60,-1.68293371,9831.7066285,-1.68293371,689,166.78762585,-0.09098241,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
534,231,13,3,0.4,4,0.03,0.3,0.03,20,240,0.5,0.8,100,-1.68293371,9831.7066285,-1.68293371,689,166.78762585,-0.09098241,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
535,293,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,0.8,60,-1.69210049,9830.78995106,-1.69350548,860,243.08702004,-0.06079322,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
536,567,13,3,0.4,4,0.03,0.3,0.1,5,240,0.8,1.2,100,-1.69474615,9830.52538536,-1.78246263,457,115.25673892,-0.05272319,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
537,365,13,3,0.4,4,0.03,0.3,0.05,10,120,0.5,0.8,60,-1.69682113,9830.3178865,-1.71234748,747,160.9339175,-0.09865282,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
538,401,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,0.8,60,-1.69845435,9830.15456546,-1.70212259,796,209.47849669,-0.07450913,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
539,381,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,0.4,100,-1.70062697,9829.93730288,-1.71615272,828,165.67983827,-0.11382936,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
540,61,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,1.2,30,-1.7041636,9829.58363957,-1.70603415,555,170.80167081,-0.08146521,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
541,107,13,3,0.4,4,0.03,0.3,0.03,10,60,0.8,1.2,60,-1.71894053,9828.10594703,-1.72374952,855,175.51340405,-0.09951666,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
542,363,13,3,0.4,4,0.03,0.3,0.05,10,120,0.5,0.4,100,-1.72029859,9827.97014133,-1.73582122,838,178.39828334,-0.09408481,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
543,330,13,3,0.4,4,0.03,0.3,0.05,10,60,0.3,0.8,100,-1.72437711,9827.56228944,-1.7398991,830,152.92166423,-0.10823337,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
544,566,13,3,0.4,4,0.03,0.3,0.1,5,240,0.8,1.2,60,-1.72680667,9827.31933274,-1.81449454,440,112.1531591,-0.05402092,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
545,98,13,3,0.4,4,0.03,0.3,0.03,10,60,0.5,1.2,60,-1.73289533,9826.71046685,-1.74049293,858,176.10955731,-0.10271551,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
546,333,13,3,0.4,4,0.03,0.3,0.05,10,60,0.3,1.2,100,-1.73395096,9826.60490375,-1.74947144,834,153.17846017,-0.11157912,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
547,269,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,1.2,60,-1.74030883,9825.96911674,-1.74171313,831,191.77653323,-0.08195691,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
548,113,13,3,0.4,4,0.03,0.3,0.03,10,120,0.3,0.8,60,-1.7415408,9825.84592032,-1.74465342,868,197.93526052,-0.10602012,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
549,70,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,1.2,30,-1.75020662,9824.97933826,-1.75207628,558,183.84943018,-0.07825394,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
550,377,13,3,0.4,4,0.03,0.3,0.05,10,120,0.8,1.2,60,-1.76291159,9823.70884082,-1.78244905,781,185.72952898,-0.08327635,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
551,383,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,0.8,60,-1.76655905,9823.34409476,-1.7694075,745,156.67673548,-0.10879991,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
552,339,13,3,0.4,4,0.03,0.3,0.05,10,60,0.5,0.8,100,-1.77330814,9822.66918577,-1.78207801,835,165.99458176,-0.1052201,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
553,299,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,0.4,60,-1.77953513,9822.04648671,-1.78093887,795,178.17792135,-0.08742785,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
554,357,13,3,0.4,4,0.03,0.3,0.05,10,120,0.3,0.8,100,-1.79714712,9820.28528755,-1.79999469,854,176.44228089,-0.10438384,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
555,119,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,0.4,60,-1.80231352,9819.76864778,-1.81593152,875,196.34908277,-0.10315043,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
556,342,13,3,0.4,4,0.03,0.3,0.05,10,60,0.5,1.2,100,-1.80389021,9819.61097857,-1.81939965,838,167.5343902,-0.10686196,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
557,375,13,3,0.4,4,0.03,0.3,0.05,10,120,0.8,0.8,100,-1.80441646,9819.55835384,-1.81992581,899,220.1219208,-0.07592847,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
558,84,13,3,0.4,4,0.03,0.3,0.03,10,60,0.3,0.4,100,-1.80718268,9819.28173164,-1.820124,1005,190.69754783,-0.12617577,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
559,254,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,0.4,60,-1.81600442,9818.39955772,-1.81740764,805,171.21323472,-0.11072823,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
560,266,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,0.8,60,-1.8187931,9818.12069012,-1.82019628,829,191.50350427,-0.08561523,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
561,389,13,3,0.4,4,0.03,0.3,0.05,10,240,0.5,0.4,60,-1.82186553,9817.81344676,-1.83737213,765,172.1867637,-0.09514163,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
