rank,run_id,max_abs_weight,volume_lookback,spike_multiplier,volume_drop_ratio,pullback_tolerance_pct,breakout_buffer_pct,step_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
2399,511,1,5,5,0.35,0.3,0.1,0.15,-0.91923783,9908.07621717,-1.86658563,88,61.73390553,-0.01518477,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2400,668,1,5,6,0.35,0.5,0.05,0.2,-0.92003037,9907.99696273,-1.93644748,70,71.45413107,-0.01446994,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2401,2711,1,21,5,0.45,0.3,0.02,0.15,-0.9200658,9907.99341958,-1.76020263,67,53.00539596,-0.02953484,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2402,520,1,5,5,0.35,0.5,0.02,0.2,-0.92061035,9907.93896505,-1.20703853,104,104.33897965,-0.02157841,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2403,2274,1,21,3.5,0.45,0.3,0,0.1,-0.92380291,9907.61970913,-1.16793844,115,58.95321631,-0.02841745,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2404,1964,1,13,5,0.35,0.5,0.05,0.2,-0.92416165,9907.58383526,-1.44509889,70,68.44407397,-0.01379628,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2405,962,1,8,4,0.45,0.1,0,0.1,-0.92626255,9907.37374526,-1.00509442,96,47.44690751,-0.04375118,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2406,1662,1,13,4,0.35,0.3,0.1,0.1,-0.92722178,9907.27782193,-1.28027443,92,42.21102895,-0.03748442,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2407,659,1,5,6,0.35,0.5,0,0.15,-0.93131042,9906.86895825,-1.83519039,73,54.1975842,-0.01643119,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2408,2542,1,21,4.5,0.35,0.5,0.1,0.1,-0.93199783,9906.80021689,-1.17975518,81,39.35606354,-0.03100604,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2409,551,1,5,5,0.45,0.3,0.02,0.15,-0.9365306,9906.34694021,-1.00560177,105,80.64567566,-0.03120623,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2410,1240,1,8,5,0.35,0.5,0.02,0.2,-0.93766446,9906.23355431,-1.54306696,87,85.08221302,-0.02234218,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2411,1484,1,13,3.5,0.2,0.5,0.05,0.2,-0.93788891,9906.21110932,-1.41829676,100,90.11901526,-0.01550309,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2412,1603,1,13,4,0.2,0.3,0,0.15,-0.94425488,9905.57451219,-1.24206816,91,65.78578575,-0.027198,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2413,1130,1,8,4.5,0.45,0.3,0.05,0.1,-0.94437472,9905.5625281,-1.01411081,90,45.43348556,-0.04248741,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2414,428,1,5,4.5,0.45,0.5,0.05,0.2,-0.94651172,9905.34882828,-1.36976389,115,121.26523603,-0.01872222,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2415,280,1,5,4,0.45,0.5,0.02,0.2,-0.94688616,9905.31138352,-1.71258363,136,141.45585822,-0.0157136,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2416,1786,1,13,4.5,0.35,0.1,0.05,0.1,-0.94748215,9905.25178537,-1.18138401,65,29.48251997,-0.0516307,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2417,2301,1,21,3.5,0.45,0.5,0.1,0.05,-0.94829015,9905.17098452,-0.99988674,113,27.6690216,-0.06557204,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2418,1294,1,8,5,0.45,0.5,0.1,0.1,-0.94932954,9905.06704612,-1.02403019,82,36.66831028,-0.04957761,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2419,599,1,5,6,0.2,0.3,0.02,0.15,-0.94982721,9905.01727932,-1.3832515,62,44.73632319,-0.02604684,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2420,1775,1,13,4.5,0.2,0.5,0.1,0.15,-0.95331923,9904.66807678,-1.43797328,72,50.24527833,-0.02907671,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2421,342,1,5,4.5,0.35,0.1,0.02,0.1,-0.95339774,9904.66022592,-1.06601451,93,45.9274181,-0.03775679,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2422,2278,1,21,3.5,0.45,0.3,0.02,0.1,-0.95510142,9904.48985811,-1.15798665,113,58.14750935,-0.02994077,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2423,1782,1,13,4.5,0.35,0.1,0.02,0.1,-0.95762928,9904.23707243,-1.19685313,66,29.87313937,-0.05218117,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2424,1360,1,8,6,0.35,0.1,0.1,0.2,-0.95833242,9904.16675787,-2.20088195,48,39.87642295,-0.01096201,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2425,1312,1,8,6,0.2,0.1,0.1,0.2,-0.95836049,9904.16395135,-2.20088195,47,39.87641957,-0.01096233,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2426,244,1,5,4,0.45,0.1,0,0.2,-0.95876593,9904.12340678,-2.09946624,111,120.05110087,-0.01247975,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2427,1467,1,13,3.5,0.2,0.3,0.05,0.15,-0.95952794,9904.04720587,-1.39188626,99,69.2353022,-0.01961801,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2428,1798,1,13,4.5,0.35,0.3,0.02,0.1,-0.96132997,9903.86700273,-1.18018629,82,41.81681524,-0.04182502,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2429,1746,1,13,4.5,0.2,0.3,0,0.1,-0.96292483,9903.70751708,-1.1650432,74,37.49875166,-0.04454573,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2430,2231,1,21,3.5,0.35,0.3,0.02,0.15,-0.96352911,9903.64708934,-1.84034383,109,80.40587917,-0.01998108,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2431,1268,1,8,5,0.45,0.3,0,0.2,-0.96508924,9903.491076,-1.63456482,84,86.62789109,-0.02559806,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2432,1256,1,8,5,0.45,0.1,0.02,0.2,-0.96534633,9903.46536654,-1.36057028,68,62.03680073,-0.0265465,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2433,338,1,5,4.5,0.35,0.1,0,0.1,-0.96543015,9903.45698528,-1.06601451,93,45.92388477,-0.03822774,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2434,859,1,8,3.5,0.45,0.5,0.05,0.15,-0.9683138,9903.16861967,-1.86897366,132,95.41280754,-0.01692617,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2435,346,1,5,4.5,0.35,0.1,0.05,0.1,-0.9684621,9903.15378966,-1.08460139,89,44.72708133,-0.03977073,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2436,608,1,5,6,0.2,0.3,0.1,0.2,-0.97168711,9902.83128926,-1.73729139,60,57.16374497,-0.01956141,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2437,1655,1,13,4,0.35,0.3,0.02,0.15,-0.97287098,9902.71290202,-1.30071155,101,72.16785276,-0.02481,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2438,2179,1,21,3.5,0.2,0.3,0,0.15,-0.97575203,9902.42479725,-1.6833774,101,72.67007131,-0.02175721,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2439,1356,1,8,6,0.35,0.1,0.05,0.2,-0.97633105,9902.36689505,-2.20088195,48,39.87638691,-0.0111768,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2440,1778,1,13,4.5,0.35,0.1,0,0.1,-0.97633144,9902.36685648,-1.21136431,66,29.87012779,-0.05314213,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2441,1818,1,13,4.5,0.35,0.5,0.05,0.1,-0.97726624,9902.27337597,-1.1273852,84,40.24813116,-0.04255501,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2442,2127,1,13,6,0.45,0.1,0.1,0.15,-0.97868467,9902.13153339,-1.13646747,45,29.85118622,-0.02619171,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2443,1100,1,8,4.5,0.35,0.5,0.05,0.2,-0.97963012,9902.03698844,-1.1794691,94,92.34701753,-0.02568381,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2444,614,1,5,6,0.2,0.5,0.02,0.1,-0.9796462,9902.03538002,-1.25158523,68,33.8708996,-0.03059834,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2445,1678,1,13,4,0.35,0.5,0.1,0.1,-0.97967282,9902.03271828,-1.33253856,96,43.81745059,-0.04184194,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2446,2032,1,13,6,0.2,0.1,0.1,0.2,-0.98029846,9901.97015398,-1.73839977,40,35.03915344,-0.01473019,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2447,1672,1,13,4,0.35,0.5,0.02,0.2,-0.98066042,9901.93395797,-1.53281947,107,102.50699627,-0.01665952,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2448,1934,1,13,5,0.35,0.1,0.1,0.1,-0.98066493,9901.93350748,-1.02348424,55,25.0816219,-0.03787473,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2449,1635,1,13,4,0.35,0.1,0,0.15,-0.98083996,9901.91600412,-1.33305334,86,56.67340494,-0.02710257,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2450,2227,1,21,3.5,0.35,0.3,0,0.15,-0.98202353,9901.79764732,-1.85517248,110,80.40289193,-0.02020869,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2451,2080,1,13,6,0.35,0.1,0.1,0.2,-0.98381345,9901.61865464,-1.73839977,42,36.62589363,-0.015058,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2452,2556,1,21,4.5,0.45,0.1,0.05,0.2,-0.98540826,9901.45917442,-1.81793052,67,62.75652334,-0.01538464,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2453,1806,1,13,4.5,0.35,0.3,0.1,0.1,-0.98574925,9901.42507473,-1.21956076,76,34.24193541,-0.04816701,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2454,1408,1,8,6,0.45,0.1,0.1,0.2,-0.98742803,9901.25719683,-1.47958902,49,43.02989264,-0.0273299,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2455,135,1,5,3.5,0.45,0.5,0.02,0.15,-0.98964823,9901.03517663,-1.7967489,158,128.44150227,-0.01553052,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2456,2799,1,21,6,0.35,0.1,0.1,0.15,-0.99106932,9900.89306805,-1.50682689,39,28.12592572,-0.02019407,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2457,2111,1,13,6,0.35,0.5,0.1,0.15,-0.99356478,9900.64352201,-1.16803604,56,38.18059729,-0.02504905,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2458,844,1,8,3.5,0.45,0.3,0.05,0.2,-0.99374146,9900.62585371,-1.93580393,124,112.57043351,-0.015374,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2459,284,1,5,4,0.45,0.5,0.05,0.2,-0.99398895,9900.60110547,-1.6401004,132,137.29812782,-0.01739693,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2460,2415,1,21,4,0.45,0.1,0.1,0.15,-0.99544059,9900.45594051,-1.47460847,78,54.2376154,-0.02053473,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2461,1184,1,8,5,0.2,0.3,0.1,0.2,-0.99708246,9900.29175428,-1.51228727,67,59.07067865,-0.02047998,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2462,1707,1,13,4,0.45,0.3,0.05,0.15,-0.99807082,9900.19291792,-1.24611033,100,69.21258581,-0.02311253,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2463,460,1,5,5,0.2,0.3,0.05,0.2,-1.00014438,9899.98556204,-1.50081648,85,81.29510791,-0.0160819,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2464,1563,1,13,3.5,0.45,0.3,0.05,0.15,-1.000691,9899.93089965,-1.18829308,117,79.64361932,-0.01621536,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2465,1252,1,8,5,0.45,0.1,0,0.2,-1.00274955,9899.72504525,-1.3895426,68,62.02410749,-0.02755438,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2466,1404,1,8,6,0.45,0.1,0.05,0.2,-1.00542137,9899.45786276,-1.48359552,49,43.02928353,-0.02786374,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2467,2123,1,13,6,0.45,0.1,0.05,0.15,-1.00592536,9899.40746412,-1.16366475,45,29.84724471,-0.02695471,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2468,1639,1,13,4,0.35,0.1,0.02,0.15,-1.0061903,9899.38097017,-1.36451505,84,55.46853447,-0.02783589,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2469,559,1,5,5,0.45,0.3,0.1,0.15,-1.00714331,9899.28566942,-1.25035988,94,68.1801523,-0.03153607,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2470,380,1,5,4.5,0.35,0.5,0.05,0.2,-1.00798694,9899.20130642,-1.35827314,109,108.36917298,-0.01830624,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2471,1930,1,13,5,0.35,0.1,0.05,0.1,-1.00955143,9899.04485703,-1.05235825,55,25.07826935,-0.03904816,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2472,199,1,5,4,0.35,0.1,0.02,0.15,-1.0105809,9898.94191036,-1.74919664,110,82.97123101,-0.01978956,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2473,1658,1,13,4,0.35,0.3,0.05,0.1,-1.01102985,9898.89701505,-1.16109762,96,43.38822503,-0.04245381,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2474,1008,1,8,4,0.45,0.5,0.1,0.2,-1.01248347,9898.75165253,-1.4716488,105,97.15730745,-0.01962006,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2475,2251,1,21,3.5,0.35,0.5,0.05,0.15,-1.01380015,9898.61998509,-1.55213178,110,81.94892068,-0.02414203,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2476,504,1,5,5,0.35,0.3,0.02,0.2,-1.01397085,9898.60291532,-1.14229867,99,99.50774454,-0.02398572,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2477,2639,1,21,5,0.2,0.5,0.1,0.15,-1.01410515,9898.58948471,-1.42086699,58,41.77809279,-0.02827853,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2478,443,1,5,5,0.2,0.1,0.05,0.15,-1.01458962,9898.54103768,-1.51358512,73,51.35651607,-0.02172554,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2479,2404,1,21,4,0.45,0.1,0,0.2,-1.0148824,9898.51176023,-1.76549238,80,75.4517956,-0.01520636,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2480,548,1,5,5,0.45,0.3,0,0.2,-1.01522421,9898.47757893,-1.38378714,107,113.78206307,-0.02092798,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2481,1080,1,8,4.5,0.35,0.3,0.02,0.2,-1.01534501,9898.46549897,-1.59953856,92,88.42275737,-0.0253025,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2482,575,1,5,5,0.45,0.5,0.1,0.15,-1.0154688,9898.45312033,-1.26273447,97,70.5684241,-0.03276758,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2483,1115,1,8,4.5,0.45,0.1,0.05,0.15,-1.01555642,9898.44435772,-1.23680383,76,57.98760451,-0.03224832,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2484,2848,1,21,6,0.45,0.1,0.1,0.2,-1.01706077,9898.29392256,-1.64263157,38,36.70398896,-0.01765651,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2485,647,1,5,6,0.35,0.3,0.02,0.15,-1.0172686,9898.27314012,-1.95495365,67,51.83100797,-0.0182619,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2486,416,1,5,4.5,0.45,0.3,0.1,0.2,-1.01826789,9898.17321094,-1.95352556,106,105.61199968,-0.01680162,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2487,1926,1,13,5,0.35,0.1,0.02,0.1,-1.01966433,9898.03356669,-1.07096321,56,25.47131603,-0.03945483,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2488,2076,1,13,6,0.35,0.1,0.05,0.2,-1.02012703,9897.98729728,-1.73839977,42,36.61961592,-0.01563428,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2489,1352,1,8,6,0.35,0.1,0.02,0.2,-1.02024765,9897.97523535,-2.20088195,49,40.65258663,-0.01169738,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2490,2430,1,21,4,0.45,0.3,0.1,0.1,-1.02167566,9897.83243425,-1.21378006,89,42.93161368,-0.02775691,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2491,1620,1,13,4,0.2,0.5,0,0.2,-1.02200553,9897.79944671,-1.4526753,97,90.82057431,-0.02065799,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2492,643,1,5,6,0.35,0.3,0,0.15,-1.0225402,9897.74598003,-1.97228806,69,53.03189831,-0.01825371,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2493,2712,1,21,5,0.45,0.3,0.02,0.2,-1.02280146,9897.71985359,-2.13986653,67,68.96760051,-0.02623799,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2494,195,1,5,4,0.35,0.1,0,0.15,-1.02369913,9897.63008681,-1.72300712,110,82.96714402,-0.02045474,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2495,654,1,5,6,0.35,0.3,0.1,0.1,-1.02561289,9897.4387106,-1.51660309,64,31.88593879,-0.02854212,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2496,1727,1,13,4,0.45,0.5,0.1,0.15,-1.02561326,9897.43867446,-1.71160648,98,67.99064424,-0.02076243,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2497,1003,1,8,4,0.45,0.5,0.05,0.15,-1.02592957,9897.4070428,-1.53366275,113,80.3333426,-0.02344,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2498,2552,1,21,4.5,0.45,0.1,0.02,0.2,-1.02635767,9897.36423264,-1.83333177,68,62.73496533,-0.01604804,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2499,1103,1,8,4.5,0.35,0.5,0.1,0.15,-1.0264759,9897.35241048,-1.17067607,90,64.58584949,-0.02900148,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2500,1531,1,13,3.5,0.35,0.5,0.05,0.15,-1.02780772,9897.21922831,-1.43423937,114,77.39393223,-0.0140939,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2501,2590,1,21,4.5,0.45,0.5,0.1,0.1,-1.0296214,9897.03786042,-1.27842168,83,40.90671216,-0.03045723,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2502,663,1,5,6,0.35,0.5,0.02,0.15,-1.03010019,9896.98998123,-1.81761531,72,54.17072847,-0.01795833,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2503,1627,1,13,4,0.2,0.5,0.05,0.15,-1.03064612,9896.93538833,-1.40439715,90,62.41364648,-0.02708845,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2504,1264,1,8,5,0.45,0.1,0.1,0.2,-1.03382873,9896.61712656,-1.31756903,65,58.95735049,-0.02922371,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2505,572,1,5,5,0.45,0.5,0.05,0.2,-1.03432794,9896.56720644,-1.18397326,104,106.7305207,-0.02637878,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
2506,2119,1,13,6,0.45,0.1,0.02,0.15,-1.03542796,9896.45720447,-1.1662505,46,30.42833762,-0.02780416,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
