rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
591,65,3,3,0.4,3,0.08,0.15,-1.49981236,9850.01876424,-1.58751595,496,151.9832549,-0.06445221,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
592,118,3,3.5,0.4,3,0.05,0.3,-1.50038608,9849.96139178,-1.8361651,768,152.57709978,-0.03769604,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
593,616,8,4,0.5,2,0.05,0.3,-1.50143602,9849.85639838,-1.79789634,965,191.33022008,-0.0345685,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
594,408,5,4,0.5,3,0.08,0.3,-1.50269021,9849.73097921,-1.61135471,666,204.46681263,-0.03267694,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
595,377,5,3.5,0.6,4,0.08,0.15,-1.50273626,9849.72637361,-1.54547147,496,149.9916475,-0.06108535,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
596,545,8,3.5,0.4,2,0.08,0.15,-1.50283805,9849.71619532,-1.53697474,506,152.28855514,-0.06101352,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
597,233,5,2.5,0.4,4,0.08,0.15,-1.50400131,9849.59986935,-1.52980124,450,137.14503252,-0.06403345,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
598,669,13,2.5,0.5,2,0.05,0.15,-1.50622628,9849.37737211,-1.55124155,763,151.26706991,-0.06744364,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
599,262,5,2.5,0.6,3,0.05,0.3,-1.50668222,9849.33177842,-1.80644579,962,191.28621789,-0.03944174,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
600,658,13,2.5,0.4,3,0.05,0.3,-1.5085915,9849.14084957,-1.67810527,849,168.6916012,-0.03712844,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
601,426,5,4,0.6,3,0.08,0.3,-1.5089858,9849.10142005,-1.56924625,732,225.04510182,-0.03337393,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
602,790,13,3.5,0.5,4,0.05,0.3,-1.50957769,9849.04223058,-1.75329655,764,151.76413578,-0.03451128,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
603,267,5,2.5,0.6,4,0.05,0.15,-1.51377132,9848.62286803,-1.54614493,675,134.09089255,-0.06985856,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
604,665,13,2.5,0.4,4,0.08,0.15,-1.51403818,9848.59618169,-1.55320375,404,121.7998862,-0.06148587,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
605,728,13,3,0.5,3,0.03,0.3,-1.51470354,9848.52964614,-1.68908994,1131,133.92349493,-0.03919034,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
606,696,13,2.5,0.6,3,0.08,0.3,-1.51507863,9848.49213725,-1.67632709,770,235.9228533,-0.03503111,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
607,507,8,3,0.5,2,0.05,0.15,-1.51575979,9848.42402071,-1.54663054,735,145.81344482,-0.06628336,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
608,328,5,3.5,0.4,2,0.05,0.3,-1.51586037,9848.41396292,-1.55432467,1006,199.49261865,-0.03574501,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
609,30,3,2.5,0.5,3,0.08,0.3,-1.51675112,9848.32488847,-1.78227945,700,217.52378352,-0.03868083,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
610,576,8,3.5,0.5,4,0.08,0.3,-1.52151234,9847.84876553,-1.87168178,682,208.70119862,-0.03423202,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
611,143,3,3.5,0.5,4,0.08,0.15,-1.52190644,9847.80935626,-1.60844847,440,133.91838367,-0.06364312,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
612,432,5,4,0.6,4,0.08,0.3,-1.52345722,9847.65427817,-1.77727112,692,211.78217728,-0.03408881,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
613,454,8,2.5,0.5,2,0.05,0.3,-1.52428401,9847.57159932,-1.84481747,1138,225.504212,-0.03889456,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
614,796,13,3.5,0.6,2,0.05,0.3,-1.52632035,9847.36796495,-1.94495587,981,194.36515239,-0.03534722,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
615,453,8,2.5,0.5,2,0.05,0.15,-1.52734356,9847.26564376,-1.5582226,823,163.18248858,-0.06868494,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
616,460,8,2.5,0.5,3,0.05,0.3,-1.52759657,9847.24034257,-1.6281913,890,176.63478764,-0.03905474,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
617,360,5,3.5,0.5,4,0.08,0.3,-1.52761203,9847.2387969,-1.69029865,674,207.33486719,-0.03486672,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
618,414,5,4,0.5,4,0.08,0.3,-1.53107624,9846.89237616,-1.69375713,648,198.83038229,-0.03363942,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
619,810,13,3.5,0.6,4,0.08,0.3,-1.53194018,9846.80598156,-1.83339361,620,189.02357175,-0.0327024,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
620,58,3,3,0.4,2,0.05,0.3,-1.53353646,9846.64635407,-1.58040178,1009,200.16358109,-0.03885364,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
621,797,13,3.5,0.6,2,0.08,0.15,-1.53537935,9846.46206549,-1.54232591,470,141.29757092,-0.06156307,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
622,4,3,2.5,0.4,2,0.05,0.3,-1.5375011,9846.24989042,-1.58186481,1056,209.53300807,-0.04092082,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
623,850,13,4,0.6,2,0.05,0.3,-1.53940404,9846.0595961,-1.96566222,920,182.08742708,-0.03491365,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
624,48,3,2.5,0.6,3,0.08,0.3,-1.54094726,9845.90527415,-1.6927362,784,242.78768172,-0.03996907,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
625,640,8,4,0.6,3,0.05,0.3,-1.54615303,9845.38469741,-1.57778523,933,185.22964366,-0.03623502,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
626,586,8,3.5,0.6,3,0.05,0.3,-1.54649979,9845.35002074,-1.57813862,933,185.29414414,-0.03707564,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
627,329,5,3.5,0.4,2,0.08,0.15,-1.55754168,9844.24583209,-1.57675695,558,168.6417302,-0.06287039,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
628,378,5,3.5,0.6,4,0.08,0.3,-1.56397035,9843.60296469,-1.80903616,732,224.99647304,-0.03616821,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
629,304,5,3,0.5,4,0.05,0.3,-1.56404004,9843.59599595,-1.66495937,820,162.76272516,-0.0391904,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
630,710,13,3,0.4,3,0.03,0.3,-1.5660164,9843.39836046,-1.73192802,1098,129.88680561,-0.04042069,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
631,504,8,3,0.4,4,0.08,0.3,-1.56776555,9843.22344471,-1.74340854,624,192.63392962,-0.0354522,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
632,401,5,4,0.5,2,0.08,0.15,-1.56859411,9843.14058913,-1.58780722,550,166.11355545,-0.0634156,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
633,594,8,3.5,0.6,4,0.08,0.3,-1.56885418,9843.11458227,-2.00487198,718,219.69521793,-0.03571755,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
634,274,5,3,0.4,2,0.05,0.3,-1.56961093,9843.03890717,-1.73657403,1054,208.90884604,-0.03843163,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
635,100,3,3,0.6,3,0.05,0.3,-1.57017801,9842.98219855,-1.85424869,862,171.52816335,-0.04037612,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
636,682,13,2.5,0.5,4,0.05,0.3,-1.57195186,9842.80481403,-1.87589924,790,156.82914319,-0.03932528,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
637,562,8,3.5,0.5,2,0.05,0.3,-1.57371415,9842.62858497,-1.79179167,1007,199.79117344,-0.03747062,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
638,700,13,2.5,0.6,4,0.05,0.3,-1.57906252,9842.09374788,-1.82832745,822,163.08724436,-0.04014581,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
639,161,3,3.5,0.6,4,0.08,0.15,-1.58006552,9841.99344843,-1.71832443,452,137.62740932,-0.06754024,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
640,624,8,4,0.5,3,0.08,0.3,-1.58018722,9841.98127797,-1.71860629,684,209.48446772,-0.03445132,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
641,780,13,3.5,0.5,2,0.08,0.3,-1.58208609,9841.79139074,-2.05026871,744,226.02775005,-0.03440989,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
642,532,8,3,0.6,3,0.05,0.3,-1.58229205,9841.7707946,-1.68970858,934,185.58993239,-0.03794972,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
643,249,5,2.5,0.5,4,0.05,0.15,-1.58847882,9841.15211779,-1.60619928,623,123.75307974,-0.07260819,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
644,730,13,3,0.5,3,0.05,0.3,-1.58963812,9841.03618787,-1.73789385,908,180.16031968,-0.03722223,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
645,442,8,2.5,0.4,3,0.05,0.3,-1.59500304,9840.49969623,-1.7052249,853,169.16592108,-0.03926834,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
646,683,13,2.5,0.5,4,0.08,0.15,-1.59808311,9840.19168933,-1.63840763,438,131.74236296,-0.06618658,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
647,382,5,4,0.4,2,0.05,0.3,-1.59849858,9840.15014209,-1.65545978,1000,198.2154663,-0.03800819,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
648,237,5,2.5,0.5,2,0.05,0.15,-1.60106092,9839.89390782,-1.62026798,853,169.20563722,-0.07327537,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
649,471,8,2.5,0.6,2,0.05,0.15,-1.60364193,9839.63580655,-1.61679436,807,159.9769383,-0.0715161,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
650,525,8,3,0.6,2,0.05,0.15,-1.60655545,9839.34445527,-1.61970749,727,144.16905515,-0.06974958,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
651,822,13,4,0.4,3,0.08,0.3,-1.60934657,9839.06534299,-2.26031205,640,194.35020446,-0.03427111,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
652,291,5,3,0.5,2,0.05,0.15,-1.61520487,9838.4795135,-1.62546936,790,156.73270522,-0.0719287,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
653,160,3,3.5,0.6,4,0.05,0.3,-1.61605627,9838.39437296,-2.00155323,728,144.39937747,-0.04292629,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
654,724,13,3,0.5,2,0.05,0.3,-1.62095094,9837.90490612,-1.88083272,1054,208.61023536,-0.03920461,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
655,227,5,2.5,0.4,3,0.08,0.15,-1.62150734,9837.84926638,-1.64626392,536,163.35185989,-0.06936542,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
656,687,13,2.5,0.6,2,0.05,0.15,-1.6239651,9837.60348957,-1.64623036,753,149.16630193,-0.07171792,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
657,478,8,2.5,0.6,3,0.05,0.3,-1.62597071,9837.40292898,-1.69267381,924,183.40053933,-0.0408009,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
658,784,13,3.5,0.5,3,0.05,0.3,-1.62714971,9837.28502854,-1.87891895,844,167.14419619,-0.03751572,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
659,354,5,3.5,0.5,3,0.08,0.3,-1.63307162,9836.69283798,-1.7761982,695,214.35433278,-0.03644287,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
660,372,5,3.5,0.6,3,0.08,0.3,-1.6345824,9836.54176047,-1.70910439,787,242.41837307,-0.03706117,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
661,173,3,4,0.4,3,0.08,0.15,-1.63600129,9836.39987119,-1.71053199,462,141.3525816,-0.06911462,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
662,388,5,4,0.4,3,0.05,0.3,-1.64035349,9835.9646513,-1.85405704,838,166.24382557,-0.03851023,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
663,12,3,2.5,0.4,3,0.08,0.3,-1.64151697,9835.84830261,-1.9237883,668,207.62722562,-0.04194477,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
664,18,3,2.5,0.4,4,0.08,0.3,-1.64425721,9835.57427852,-1.94387804,496,153.66415376,-0.04183893,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
665,491,8,3,0.4,2,0.08,0.15,-1.64464844,9835.53515648,-1.66113181,571,171.67309562,-0.06714101,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
666,748,13,3,0.6,3,0.05,0.3,-1.64519593,9835.4804069,-1.70977951,974,193.14994011,-0.03917389,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
667,701,13,2.5,0.6,4,0.08,0.15,-1.64639126,9835.36087374,-1.74710826,454,136.39715422,-0.0666885,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
668,238,5,2.5,0.5,2,0.05,0.3,-1.64668845,9835.33115484,-1.69335578,1100,218.01979742,-0.04208319,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
669,484,8,2.5,0.6,4,0.05,0.3,-1.65289516,9834.71048392,-1.83988659,846,167.93360016,-0.04143451,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
670,521,8,3,0.5,4,0.08,0.15,-1.65526121,9834.47387911,-1.67287881,446,134.56382502,-0.06722106,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
671,52,3,2.5,0.6,4,0.05,0.3,-1.65710342,9834.28965831,-1.99950938,700,138.69291376,-0.0479511,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
672,563,8,3.5,0.5,2,0.08,0.15,-1.65799269,9834.20073083,-1.68376621,521,156.75617888,-0.06796712,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
673,472,8,2.5,0.6,2,0.05,0.3,-1.65988819,9834.01118089,-1.87759422,1119,221.67095229,-0.04160183,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
674,334,5,3.5,0.4,3,0.05,0.3,-1.66256488,9833.74351205,-1.79725039,814,161.4374081,-0.03956876,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
675,147,3,3.5,0.6,2,0.05,0.15,-1.66426799,9833.5732012,-1.68574265,753,149.42805554,-0.07391494,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
676,184,3,4,0.5,2,0.05,0.3,-1.6656897,9833.43102989,-1.76692203,991,196.65395188,-0.04004425,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
677,208,3,4,0.6,3,0.05,0.3,-1.66893121,9833.10687883,-1.7950387,836,166.18674209,-0.0406219,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
678,732,13,3,0.5,3,0.08,0.3,-1.66911672,9833.08832768,-1.97545606,716,217.95628121,-0.03625287,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
679,725,13,3,0.5,2,0.08,0.15,-1.67184415,9832.81558502,-1.70791105,534,160.74567733,-0.0682123,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
680,834,13,4,0.5,2,0.08,0.3,-1.67306359,9832.69364079,-2.19623561,730,221.55769821,-0.03580867,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
681,275,5,3,0.4,2,0.08,0.15,-1.67460215,9832.53978538,-1.69379508,604,182.64144538,-0.06937242,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
682,514,8,3,0.5,3,0.05,0.3,-1.67891291,9832.10870938,-1.79002993,891,177.05648986,-0.04111113,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
683,712,13,3,0.4,3,0.05,0.3,-1.68032912,9831.96708772,-1.91397413,883,175.04780245,-0.03950068,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
684,53,3,2.5,0.6,4,0.08,0.15,-1.68158113,9831.84188684,-1.79798049,462,140.93389636,-0.07430119,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
685,309,5,3,0.6,2,0.05,0.15,-1.68474804,9831.52519634,-1.70621564,777,154.10147532,-0.07478922,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
686,467,8,2.5,0.5,4,0.08,0.15,-1.68614335,9831.38566524,-1.70387278,454,137.51500419,-0.06955935,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
687,113,3,3.5,0.4,2,0.08,0.15,-1.68715138,9831.28486232,-1.71341685,560,169.89275128,-0.06942733,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
688,634,8,4,0.6,2,0.05,0.3,-1.69096375,9830.903625,-1.88266568,932,184.69483101,-0.03863578,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
689,322,5,3,0.6,4,0.05,0.3,-1.69606786,9830.39321352,-1.85465037,888,176.0806956,-0.04347798,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
690,35,3,2.5,0.5,4,0.08,0.15,-1.70326582,9829.67341823,-1.78132536,422,128.78460341,-0.07406151,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
691,129,3,3.5,0.5,2,0.05,0.15,-1.70480412,9829.51958778,-1.71506043,780,154.73657222,-0.07652105,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
692,520,8,3,0.5,4,0.05,0.3,-1.70886778,9829.11322245,-1.87776024,828,164.3182122,-0.0419994,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
693,588,8,3.5,0.6,3,0.08,0.3,-1.71007785,9828.99221524,-1.74749969,771,236.10502627,-0.03829052,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
694,485,8,2.5,0.6,4,0.08,0.15,-1.71314201,9828.68579908,-1.77206623,474,143.46101163,-0.06969317,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
695,250,5,2.5,0.5,4,0.05,0.3,-1.71411075,9828.58892537,-1.83783698,794,157.58615301,-0.04540005,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
696,642,8,4,0.6,3,0.08,0.3,-1.71568341,9828.43165945,-1.75310312,765,233.83744054,-0.03787721,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
697,660,13,2.5,0.4,3,0.08,0.3,-1.71674068,9828.32593161,-1.93623423,703,215.58700901,-0.03858767,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
698,720,13,3,0.4,4,0.08,0.3,-1.71814143,9828.18585701,-1.96058443,594,181.72302038,-0.03800789,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
699,365,5,3.5,0.6,2,0.08,0.15,-1.72046693,9827.95330664,-1.73965351,568,171.40059168,-0.06952272,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
700,437,8,2.5,0.4,2,0.08,0.15,-1.72620093,9827.37990735,-1.74267419,625,188.63707154,-0.07138478,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
701,670,13,2.5,0.5,2,0.05,0.3,-1.72814811,9827.1851893,-1.98585613,1088,215.1776253,-0.04365144,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
